transit_timestamp,bus_route,payment_method,fare_class_category,ridership,transfers
01/31/2024 08:00:00 AM,B62,metrocard,Metrocard - Students,68,8
01/31/2024 08:00:00 AM,Q56,metrocard,Metrocard - Unlimited 30-Day,26,0
01/31/2024 12:00:00 PM,Q38,metrocard,Metrocard - Fair Fare,7,2
01/31/2024 03:00:00 PM,B36,metrocard,Metrocard - Full Fare,84,27
01/31/2024 03:00:00 PM,Q29,omny,OMNY - Full Fare,91,27
01/31/2024 05:00:00 PM,BX2,metrocard,Metrocard - Fair Fare,29,7
01/31/2024 05:00:00 PM,BX20,metrocard,Metrocard - Full Fare,18,11
01/31/2024 07:00:00 PM,Q11,metrocard,Metrocard - Fair Fare,8,1
01/31/2024 03:00:00 AM,B15,metrocard,Metrocard - Other,3,1
01/31/2024 09:00:00 AM,B38,metrocard,Metrocard - Full Fare,101,20
01/31/2024 02:00:00 PM,B63,metrocard,Metrocard - Full Fare,90,24
01/31/2024 04:00:00 PM,S52,metrocard,Metrocard - Full Fare,30,8
01/31/2024 06:00:00 PM,B35,omny,OMNY - Full Fare,207,87
01/31/2024 06:00:00 PM,BX19,metrocard,Metrocard - Seniors & Disability,22,8
01/31/2024 08:00:00 PM,Q25,omny,OMNY - Seniors & Disability,1,1
01/31/2024 09:00:00 PM,Q77,metrocard,Metrocard - Full Fare,2,1
01/31/2024 01:00:00 AM,M102,metrocard,Metrocard - Fair Fare,1,1
01/31/2024 07:00:00 AM,S42,metrocard,Metrocard - Full Fare,7,2
01/31/2024 11:00:00 AM,B103,metrocard,Metrocard - Students,6,1
01/31/2024 12:00:00 PM,BX21,metrocard,Metrocard - Unlimited 7-Day,17,0
01/31/2024 12:00:00 PM,Q3,metrocard,Metrocard - Seniors & Disability,17,5
01/31/2024 01:00:00 PM,B82,metrocard,Metrocard - Other,14,1
01/31/2024 01:00:00 PM,Q13,metrocard,Metrocard - Fair Fare,13,4
01/31/2024 07:00:00 PM,M60,metrocard,Metrocard - Unlimited 30-Day,34,0
01/31/2024 11:00:00 PM,X28,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 06:00:00 AM,S55,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 09:00:00 AM,Q2,metrocard,Metrocard - Students,15,1
01/31/2024 10:00:00 AM,B42,metrocard,Metrocard - Unlimited 30-Day,6,0
01/31/2024 02:00:00 PM,S57,metrocard,Metrocard - Other,2,0
01/31/2024 03:00:00 PM,Q39,metrocard,Metrocard - Fair Fare,6,1
01/31/2024 06:00:00 PM,B17,metrocard,Metrocard - Unlimited 7-Day,62,0
01/31/2024 08:00:00 PM,B13,metrocard,Metrocard - Unlimited 7-Day,14,0
01/31/2024 08:00:00 PM,B74,metrocard,Metrocard - Other,3,2
01/31/2024 06:00:00 AM,S74,metrocard,Metrocard - Students,6,0
01/31/2024 08:00:00 AM,M86,metrocard,Metrocard - Fair Fare,45,15
01/31/2024 09:00:00 AM,Q111,metrocard,Metrocard - Fair Fare,14,3
01/31/2024 09:00:00 AM,S76,metrocard,Metrocard - Seniors & Disability,8,2
01/31/2024 10:00:00 AM,Q69,metrocard,Metrocard - Fair Fare,23,3
01/31/2024 11:00:00 AM,B32,metrocard,Metrocard - Students,1,0
01/31/2024 05:00:00 PM,B57,metrocard,Metrocard - Seniors & Disability,16,6
01/31/2024 06:00:00 PM,M22,metrocard,Metrocard - Seniors & Disability,16,4
01/31/2024 06:00:00 PM,Q52/53,metrocard,Metrocard - Seniors & Disability,31,13
01/31/2024 07:00:00 PM,Q41,metrocard,Metrocard - Fair Fare,11,4
01/31/2024 10:00:00 PM,B3,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 08:00:00 AM,M57,metrocard,Metrocard - Seniors & Disability,26,7
01/31/2024 08:00:00 AM,Q7,omny,OMNY - Seniors & Disability,1,0
01/31/2024 09:00:00 AM,M1,omny,OMNY - Full Fare,239,71
01/31/2024 12:00:00 PM,Q33,metrocard,Metrocard - Students,5,1
01/31/2024 01:00:00 PM,B64,metrocard,Metrocard - Students,13,4
01/31/2024 02:00:00 PM,BX13,metrocard,Metrocard - Unlimited 30-Day,28,0
01/31/2024 02:00:00 PM,Q22,metrocard,Metrocard - Fair Fare,19,1
01/31/2024 03:00:00 PM,B20,metrocard,Metrocard - Fair Fare,19,6
01/31/2024 04:00:00 PM,Q65,metrocard,Metrocard - Other,45,4
01/31/2024 06:00:00 PM,Q22,metrocard,Metrocard - Other,2,0
01/31/2024 07:00:00 PM,BX21,metrocard,Metrocard - Other,9,1
01/31/2024 07:00:00 PM,M3,metrocard,Metrocard - Other,12,0
01/31/2024 07:00:00 PM,S74,metrocard,Metrocard - Unlimited 30-Day,17,0
01/31/2024 09:00:00 PM,Q8,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 11:00:00 PM,B42,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 11:00:00 PM,M11,omny,OMNY - Full Fare,29,4
01/31/2024 05:00:00 AM,X28,metrocard,Metrocard - Unlimited 7-Day,3,0
01/31/2024 10:00:00 AM,Q60,omny,OMNY - Full Fare,134,21
01/31/2024 11:00:00 AM,B67,omny,OMNY - Full Fare,20,6
01/31/2024 03:00:00 PM,B3,metrocard,Metrocard - Unlimited 30-Day,75,0
01/31/2024 03:00:00 PM,B6,metrocard,Metrocard - Seniors & Disability,99,26
01/31/2024 04:00:00 PM,B46,metrocard,Metrocard - Other,50,7
01/31/2024 04:00:00 PM,S92,metrocard,Metrocard - Other,3,0
01/31/2024 08:00:00 PM,B47,omny,OMNY - Full Fare,39,13
01/31/2024 11:00:00 PM,B63,metrocard,Metrocard - Unlimited 30-Day,7,0
01/31/2024 11:00:00 PM,Q13,metrocard,Metrocard - Unlimited 30-Day,6,0
01/31/2024 03:00:00 AM,Q46,metrocard,Metrocard - Unlimited 30-Day,1,0
01/31/2024 05:00:00 AM,BX36,omny,OMNY - Full Fare,65,3
01/31/2024 08:00:00 AM,BX4,metrocard,Metrocard - Seniors & Disability,26,2
01/31/2024 09:00:00 AM,Q72,metrocard,Metrocard - Students,4,0
01/31/2024 10:00:00 AM,B45,metrocard,Metrocard - Fair Fare,10,1
01/31/2024 10:00:00 AM,M55,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 10:00:00 AM,Q76,metrocard,Metrocard - Full Fare,28,10
01/31/2024 11:00:00 AM,BX39,metrocard,Metrocard - Other,11,3
01/31/2024 11:00:00 AM,BX7,metrocard,Metrocard - Seniors & Disability,74,26
01/31/2024 11:00:00 AM,M1,omny,OMNY - Seniors & Disability,7,2
01/31/2024 12:00:00 PM,S61,omny,OMNY - Full Fare,34,9
01/31/2024 01:00:00 PM,M31,metrocard,Metrocard - Unlimited 7-Day,25,0
01/31/2024 02:00:00 PM,BX6,metrocard,Metrocard - Students,12,6
01/31/2024 03:00:00 PM,BX34,metrocard,Metrocard - Unlimited 30-Day,9,0
01/31/2024 06:00:00 PM,BX35,metrocard,Metrocard - Students,9,5
01/31/2024 06:00:00 PM,Q114,metrocard,Metrocard - Full Fare,61,21
01/31/2024 07:00:00 PM,QM17,metrocard,Metrocard - Other,1,0
01/31/2024 09:00:00 PM,B47,metrocard,Metrocard - Other,2,0
01/31/2024 02:00:00 AM,Q55,metrocard,Metrocard - Unlimited 7-Day,5,0
01/31/2024 09:00:00 AM,BX4,metrocard,Metrocard - Seniors & Disability,36,9
01/31/2024 11:00:00 AM,Q65,metrocard,Metrocard - Other,19,2
01/31/2024 12:00:00 PM,Q36,metrocard,Metrocard - Full Fare,43,12
01/31/2024 01:00:00 PM,M66,omny,OMNY - Full Fare,91,28
01/31/2024 02:00:00 PM,M9,metrocard,Metrocard - Fair Fare,34,4
01/31/2024 02:00:00 PM,S78,metrocard,Metrocard - Other,8,0
01/31/2024 03:00:00 PM,Q65,metrocard,Metrocard - Unlimited 7-Day,106,0
01/31/2024 03:00:00 PM,S56,metrocard,Metrocard - Full Fare,6,2
01/31/2024 05:00:00 PM,B63,metrocard,Metrocard - Full Fare,103,32
01/31/2024 04:00:00 AM,SIM34,metrocard,Metrocard - Other,1,0
01/31/2024 10:00:00 AM,B17,metrocard,Metrocard - Fair Fare,19,2
01/31/2024 10:00:00 AM,BX36,metrocard,Metrocard - Seniors & Disability,54,15
01/31/2024 11:00:00 AM,Q1,metrocard,Metrocard - Seniors & Disability,11,3
01/31/2024 12:00:00 PM,M104,omny,OMNY - Seniors & Disability,20,7
01/31/2024 12:00:00 PM,Q27,metrocard,Metrocard - Unlimited 30-Day,80,0
01/31/2024 02:00:00 PM,BX1,metrocard,Metrocard - Students,26,3
01/31/2024 02:00:00 PM,M57,metrocard,Metrocard - Full Fare,39,13
01/31/2024 04:00:00 PM,QM17,omny,OMNY - Seniors & Disability,2,0
01/31/2024 05:00:00 PM,BX3,metrocard,Metrocard - Unlimited 7-Day,65,0
01/31/2024 06:00:00 PM,B67,metrocard,Metrocard - Students,22,5
01/31/2024 07:00:00 PM,B57,metrocard,Metrocard - Students,6,2
01/31/2024 07:00:00 PM,M79,metrocard,Metrocard - Unlimited 7-Day,17,0
01/31/2024 08:00:00 PM,Q7,metrocard,Metrocard - Full Fare,18,9
01/31/2024 02:00:00 AM,B43,metrocard,Metrocard - Fair Fare,2,0
01/31/2024 06:00:00 AM,S74,omny,OMNY - Full Fare,50,9
01/31/2024 07:00:00 AM,BX38,metrocard,Metrocard - Students,10,4
01/31/2024 07:00:00 AM,Q12,omny,OMNY - Full Fare,111,15
01/31/2024 09:00:00 AM,B16,metrocard,Metrocard - Students,13,2
01/31/2024 01:00:00 PM,M31,metrocard,Metrocard - Unlimited 30-Day,30,0
01/31/2024 06:00:00 PM,BX4,metrocard,Metrocard - Full Fare,37,22
01/31/2024 07:00:00 PM,M98,metrocard,Metrocard - Full Fare,3,0
01/31/2024 09:00:00 PM,M42,metrocard,Metrocard - Seniors & Disability,18,11
01/31/2024 10:00:00 PM,BM1,metrocard,Metrocard - Other,1,0
01/31/2024 10:00:00 PM,M4,metrocard,Metrocard - Other,2,0
01/31/2024 10:00:00 PM,Q18,omny,OMNY - Full Fare,42,25
01/31/2024 05:00:00 AM,Q76,metrocard,Metrocard - Other,3,0
01/31/2024 07:00:00 AM,Q83,omny,OMNY - Full Fare,155,17
01/31/2024 08:00:00 AM,Q30,metrocard,Metrocard - Seniors & Disability,24,5
01/31/2024 08:00:00 AM,Q5,metrocard,Metrocard - Fair Fare,22,4
01/31/2024 11:00:00 AM,B35,metrocard,Metrocard - Other,24,7
01/31/2024 12:00:00 PM,BX34,metrocard,Metrocard - Unlimited 7-Day,6,0
01/31/2024 12:00:00 PM,M2,metrocard,Metrocard - Unlimited 30-Day,27,0
01/31/2024 01:00:00 PM,B47,metrocard,Metrocard - Students,6,1
01/31/2024 02:00:00 PM,M4,omny,OMNY - Seniors & Disability,10,4
01/31/2024 03:00:00 PM,M2,omny,OMNY - Full Fare,113,14
01/31/2024 06:00:00 PM,Q76,metrocard,Metrocard - Unlimited 7-Day,27,0
01/31/2024 08:00:00 PM,SIM6,metrocard,Metrocard - Other,1,0
01/31/2024 09:00:00 PM,BXM8,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 09:00:00 PM,Q111,metrocard,Metrocard - Unlimited 7-Day,35,0
01/31/2024 01:00:00 AM,M15,omny,OMNY - Seniors & Disability,1,1
01/31/2024 04:00:00 AM,Q59,omny,OMNY - Full Fare,18,6
01/31/2024 04:00:00 AM,S79,metrocard,Metrocard - Other,2,0
01/31/2024 05:00:00 AM,Q58,omny,OMNY - Full Fare,288,15
01/31/2024 02:00:00 PM,BX23,metrocard,Metrocard - Other,5,1
01/31/2024 03:00:00 PM,Q101,omny,OMNY - Full Fare,53,13
01/31/2024 03:00:00 PM,Q11,omny,OMNY - Full Fare,60,32
01/31/2024 05:00:00 PM,B65,metrocard,Metrocard - Unlimited 7-Day,15,0
01/31/2024 05:00:00 PM,Q22,metrocard,Metrocard - Students,5,0
01/31/2024 09:00:00 PM,Q39,metrocard,Metrocard - Fair Fare,5,1
01/31/2024 04:00:00 AM,S90,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 05:00:00 AM,Q47,metrocard,Metrocard - Unlimited 30-Day,23,0
01/31/2024 06:00:00 AM,B83,metrocard,Metrocard - Full Fare,44,6
01/31/2024 08:00:00 AM,B43,metrocard,Metrocard - Fair Fare,45,7
01/31/2024 09:00:00 AM,Q110,metrocard,Metrocard - Other,7,0
01/31/2024 12:00:00 PM,S48,metrocard,Metrocard - Unlimited 30-Day,10,0
01/31/2024 12:00:00 PM,S52,metrocard,Metrocard - Other,7,0
01/31/2024 01:00:00 PM,BX32,metrocard,Metrocard - Full Fare,13,2
01/31/2024 06:00:00 PM,M4,metrocard,Metrocard - Full Fare,97,22
01/31/2024 10:00:00 PM,B62,metrocard,Metrocard - Seniors & Disability,4,3
01/31/2024 01:00:00 AM,M14,metrocard,Metrocard - Full Fare,1,0
01/31/2024 04:00:00 AM,SIM4,omny,OMNY - Full Fare,23,0
01/31/2024 06:00:00 AM,B2,metrocard,Metrocard - Seniors & Disability,10,0
01/31/2024 07:00:00 AM,Q26,metrocard,Metrocard - Full Fare,49,0
01/31/2024 07:00:00 AM,SIM11,omny,OMNY - Seniors & Disability,1,0
01/31/2024 08:00:00 AM,Q31,metrocard,Metrocard - Seniors & Disability,21,8
01/31/2024 09:00:00 AM,B100,omny,OMNY - Seniors & Disability,1,0
01/31/2024 09:00:00 AM,Q16,omny,OMNY - Full Fare,64,7
01/31/2024 01:00:00 PM,B17,metrocard,Metrocard - Other,8,2
01/31/2024 05:00:00 PM,Q8,metrocard,Metrocard - Fair Fare,23,3
01/31/2024 06:00:00 PM,Q46,omny,OMNY - Full Fare,427,283
01/31/2024 07:00:00 PM,Q69,metrocard,Metrocard - Fair Fare,11,3
01/31/2024 11:00:00 PM,M104,omny,OMNY - Seniors & Disability,1,0
01/31/2024 05:00:00 AM,Q28,metrocard,Metrocard - Unlimited 30-Day,17,0
01/31/2024 06:00:00 AM,B14,metrocard,Metrocard - Other,8,0
01/31/2024 06:00:00 AM,BX38,metrocard,Metrocard - Seniors & Disability,4,0
01/31/2024 10:00:00 AM,Q40,metrocard,Metrocard - Full Fare,25,6
01/31/2024 12:00:00 PM,BX23,metrocard,Metrocard - Fair Fare,3,1
01/31/2024 12:00:00 PM,BX3,omny,OMNY - Full Fare,53,6
01/31/2024 12:00:00 PM,S55,omny,OMNY - Full Fare,1,0
01/31/2024 01:00:00 PM,M11,metrocard,Metrocard - Students,30,1
01/31/2024 02:00:00 PM,BX32,metrocard,Metrocard - Students,13,2
01/31/2024 04:00:00 PM,B32,metrocard,Metrocard - Other,3,0
01/31/2024 04:00:00 PM,B84,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 04:00:00 PM,S98,omny,OMNY - Seniors & Disability,1,1
01/31/2024 08:00:00 PM,M125,metrocard,Metrocard - Unlimited 30-Day,26,0
01/31/2024 09:00:00 PM,BX27,metrocard,Metrocard - Unlimited 30-Day,2,0
01/31/2024 07:00:00 AM,B48,omny,OMNY - Full Fare,62,12
01/31/2024 09:00:00 AM,X28,metrocard,Metrocard - Unlimited 7-Day,3,0
01/31/2024 11:00:00 AM,SIM1,metrocard,Metrocard - Full Fare,31,2
01/31/2024 02:00:00 PM,S79,metrocard,Metrocard - Full Fare,83,34
01/31/2024 07:00:00 PM,M10,metrocard,Metrocard - Other,4,1
01/31/2024 09:00:00 PM,Q76,metrocard,Metrocard - Unlimited 30-Day,12,0
01/31/2024 06:00:00 AM,BX2,omny,OMNY - Seniors & Disability,2,1
01/31/2024 07:00:00 AM,B14,omny,OMNY - Full Fare,35,5
01/31/2024 12:00:00 PM,Q24,metrocard,Metrocard - Unlimited 7-Day,25,0
01/31/2024 03:00:00 PM,M1,omny,OMNY - Seniors & Disability,10,3
01/31/2024 05:00:00 PM,B44,metrocard,Metrocard - Full Fare,215,66
01/31/2024 07:00:00 PM,Q66,omny,OMNY - Full Fare,166,56
01/31/2024 08:00:00 PM,BX4,metrocard,Metrocard - Students,1,0
01/31/2024 10:00:00 PM,BX42,metrocard,Metrocard - Full Fare,5,4
01/31/2024 11:00:00 AM,SIM1,omny,OMNY - Full Fare,141,16
02/08/2024 12:00:00 PM,B12,omny,OMNY - Full Fare,42,11
01/31/2024 08:00:00 AM,B41,omny,OMNY - Full Fare,252,49
01/31/2024 08:00:00 AM,M21,metrocard,Metrocard - Other,7,0
01/31/2024 08:00:00 AM,S59,omny,OMNY - Full Fare,26,2
01/31/2024 10:00:00 AM,B70,metrocard,Metrocard - Seniors & Disability,47,16
01/31/2024 11:00:00 AM,B84,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 11:00:00 AM,Q24,metrocard,Metrocard - Seniors & Disability,20,7
01/31/2024 11:00:00 AM,S61,metrocard,Metrocard - Unlimited 30-Day,4,0
01/31/2024 12:00:00 PM,Q100,metrocard,Metrocard - Unlimited 30-Day,13,0
01/31/2024 12:00:00 PM,Q30,metrocard,Metrocard - Unlimited 7-Day,25,0
01/31/2024 12:00:00 PM,Q48,metrocard,Metrocard - Unlimited 30-Day,9,0
01/31/2024 01:00:00 PM,BX21,metrocard,Metrocard - Other,15,3
01/31/2024 01:00:00 PM,M86,metrocard,Metrocard - Seniors & Disability,149,50
01/31/2024 11:00:00 PM,M60,metrocard,Metrocard - Full Fare,1,1
01/31/2024 03:00:00 AM,Q44,omny,OMNY - Full Fare,10,1
01/31/2024 05:00:00 AM,SIM30,metrocard,Metrocard - Other,3,0
01/31/2024 07:00:00 AM,M100,metrocard,Metrocard - Students,89,8
01/31/2024 09:00:00 AM,BM3,metrocard,Metrocard - Full Fare,5,0
01/31/2024 09:00:00 AM,Q113,omny,OMNY - Full Fare,33,11
01/31/2024 09:00:00 AM,Q3,metrocard,Metrocard - Seniors & Disability,10,3
01/31/2024 12:00:00 PM,BX38,metrocard,Metrocard - Students,7,4
01/31/2024 03:00:00 PM,BX46,metrocard,Metrocard - Seniors & Disability,2,0
01/31/2024 03:00:00 PM,M60,metrocard,Metrocard - Fair Fare,28,7
01/31/2024 05:00:00 PM,M42,metrocard,Metrocard - Fair Fare,24,5
01/31/2024 05:00:00 PM,S76,metrocard,Metrocard - Other,6,1
01/31/2024 05:00:00 PM,SIM30,metrocard,Metrocard - Full Fare,29,10
01/31/2024 06:00:00 PM,M3,metrocard,Metrocard - Seniors & Disability,42,12
01/31/2024 08:00:00 PM,Q1,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 01:00:00 AM,S40,metrocard,Metrocard - Full Fare,3,2
01/31/2024 05:00:00 AM,B35,metrocard,Metrocard - Unlimited 7-Day,36,0
01/31/2024 05:00:00 AM,SIM35,metrocard,Metrocard - Unlimited 7-Day,2,0
01/31/2024 06:00:00 AM,S66,metrocard,Metrocard - Unlimited 7-Day,4,0
01/31/2024 07:00:00 AM,BX36,metrocard,Metrocard - Fair Fare,94,11
01/31/2024 07:00:00 AM,Q13,metrocard,Metrocard - Full Fare,86,18
01/31/2024 08:00:00 AM,B44,omny,OMNY - Full Fare,373,54
01/31/2024 08:00:00 AM,Q10,metrocard,Metrocard - Unlimited 30-Day,134,0
01/31/2024 11:00:00 AM,M15,metrocard,Metrocard - Fair Fare,68,10
01/31/2024 06:00:00 PM,B26,metrocard,Metrocard - Seniors & Disability,36,13
01/31/2024 06:00:00 PM,Q16,metrocard,Metrocard - Full Fare,66,50
01/31/2024 06:00:00 PM,S78,omny,OMNY - Full Fare,50,10
01/31/2024 08:00:00 PM,B49,omny,OMNY - Seniors & Disability,1,0
01/31/2024 08:00:00 PM,M15,metrocard,Metrocard - Students,7,2
01/31/2024 01:00:00 AM,S48,metrocard,Metrocard - Full Fare,5,3
01/31/2024 04:00:00 AM,Q6,metrocard,Metrocard - Other,2,0
01/31/2024 05:00:00 AM,Q7,metrocard,Metrocard - Unlimited 30-Day,2,0
01/31/2024 07:00:00 AM,BX32,metrocard,Metrocard - Unlimited 7-Day,27,0
01/31/2024 08:00:00 AM,B7,metrocard,Metrocard - Unlimited 7-Day,32,0
01/31/2024 09:00:00 AM,B48,metrocard,Metrocard - Students,6,0
01/31/2024 12:00:00 PM,S55,metrocard,Metrocard - Other,2,0
01/31/2024 01:00:00 PM,Q54,omny,OMNY - Seniors & Disability,2,0
01/31/2024 01:00:00 PM,Q67,metrocard,Metrocard - Fair Fare,4,1
01/31/2024 02:00:00 PM,Q30,metrocard,Metrocard - Full Fare,66,19
01/31/2024 07:00:00 PM,BX9,metrocard,Metrocard - Fair Fare,42,13
01/31/2024 07:00:00 PM,Q111,metrocard,Metrocard - Students,17,12
01/31/2024 08:00:00 PM,Q66,metrocard,Metrocard - Fair Fare,26,4
01/31/2024 11:00:00 PM,Q21,metrocard,Metrocard - Unlimited 30-Day,2,0
01/31/2024 05:00:00 AM,BX13,omny,OMNY - Full Fare,16,1
01/31/2024 06:00:00 AM,S44,metrocard,Metrocard - Fair Fare,5,0
01/31/2024 07:00:00 AM,BX16,metrocard,Metrocard - Unlimited 7-Day,50,0
01/31/2024 09:00:00 AM,Q38,metrocard,Metrocard - Fair Fare,8,1
01/31/2024 04:00:00 PM,B70,omny,OMNY - Full Fare,75,23
01/31/2024 07:00:00 PM,B47,metrocard,Metrocard - Full Fare,47,20
01/31/2024 08:00:00 PM,M96,metrocard,Metrocard - Other,11,2
01/31/2024 08:00:00 PM,Q60,metrocard,Metrocard - Unlimited 7-Day,45,0
01/31/2024 05:00:00 AM,M102,omny,OMNY - Full Fare,32,2
01/31/2024 06:00:00 AM,Q64,omny,OMNY - Full Fare,103,7
01/31/2024 06:00:00 AM,S44,metrocard,Metrocard - Seniors & Disability,7,0
01/31/2024 07:00:00 AM,Q56,metrocard,Metrocard - Students,88,9
01/31/2024 08:00:00 AM,B38,metrocard,Metrocard - Other,43,4
01/31/2024 08:00:00 AM,M60,metrocard,Metrocard - Students,6,2
01/31/2024 09:00:00 AM,Q111,metrocard,Metrocard - Other,13,1
01/31/2024 10:00:00 AM,M5,omny,OMNY - Seniors & Disability,8,4
01/31/2024 12:00:00 PM,BX17,metrocard,Metrocard - Unlimited 7-Day,18,0
01/31/2024 02:00:00 PM,Q27,metrocard,Metrocard - Fair Fare,56,6
01/31/2024 06:00:00 PM,Q12,omny,OMNY - Full Fare,146,72
01/31/2024 07:00:00 PM,B49,omny,OMNY - Full Fare,63,15
01/31/2024 10:00:00 PM,B11,metrocard,Metrocard - Unlimited 30-Day,5,0
01/31/2024 01:00:00 AM,Q60,omny,OMNY - Full Fare,19,5
01/31/2024 06:00:00 AM,Q42,metrocard,Metrocard - Other,4,0
01/31/2024 09:00:00 AM,Q36,metrocard,Metrocard - Unlimited 7-Day,38,0
01/31/2024 09:00:00 AM,S52,metrocard,Metrocard - Unlimited 30-Day,2,0
01/31/2024 10:00:00 AM,Q60,metrocard,Metrocard - Students,5,0
01/31/2024 01:00:00 PM,M21,metrocard,Metrocard - Unlimited 7-Day,3,0
01/31/2024 02:00:00 PM,M42,omny,OMNY - Seniors & Disability,4,1
01/31/2024 04:00:00 PM,Q77,metrocard,Metrocard - Students,64,19
01/31/2024 06:00:00 PM,Q5,metrocard,Metrocard - Unlimited 30-Day,46,0
01/31/2024 06:00:00 AM,BX17,metrocard,Metrocard - Fair Fare,20,2
01/31/2024 07:00:00 AM,Q83,metrocard,Metrocard - Fair Fare,25,4
01/31/2024 01:00:00 PM,B54,omny,OMNY - Full Fare,82,19
01/31/2024 03:00:00 PM,B31,omny,OMNY - Seniors & Disability,5,3
01/31/2024 07:00:00 PM,B2,metrocard,Metrocard - Other,3,0
01/31/2024 08:00:00 PM,Q47,metrocard,Metrocard - Seniors & Disability,12,8
01/31/2024 10:00:00 PM,M14,metrocard,Metrocard - Unlimited 30-Day,18,0
01/31/2024 11:00:00 PM,Q46,metrocard,Metrocard - Seniors & Disability,5,5
01/31/2024 05:00:00 AM,B38,metrocard,Metrocard - Unlimited 30-Day,28,0
01/31/2024 05:00:00 AM,M60,metrocard,Metrocard - Unlimited 30-Day,15,0
01/31/2024 05:00:00 AM,Q76,metrocard,Metrocard - Unlimited 7-Day,14,0
01/31/2024 09:00:00 AM,M2,omny,OMNY - Full Fare,195,36
01/31/2024 02:00:00 PM,BX29,omny,OMNY - Full Fare,7,4
01/31/2024 03:00:00 PM,BX33,omny,OMNY - Full Fare,16,6
01/31/2024 03:00:00 PM,Q42,metrocard,Metrocard - Full Fare,4,0
01/31/2024 04:00:00 PM,Q72,metrocard,Metrocard - Full Fare,61,15
01/31/2024 05:00:00 PM,Q24,metrocard,Metrocard - Unlimited 30-Day,29,0
01/31/2024 05:00:00 PM,S48,omny,OMNY - Full Fare,42,15
01/31/2024 07:00:00 PM,M57,metrocard,Metrocard - Unlimited 30-Day,49,0
01/31/2024 07:00:00 PM,Q52/53,omny,OMNY - Full Fare,125,58
01/31/2024 09:00:00 PM,B42,metrocard,Metrocard - Full Fare,4,1
01/31/2024 09:00:00 PM,Q52/53,metrocard,Metrocard - Unlimited 30-Day,40,0
01/31/2024 11:00:00 PM,M2,metrocard,Metrocard - Seniors & Disability,7,2
01/31/2024 01:00:00 AM,Q21,metrocard,Metrocard - Full Fare,1,1
01/31/2024 06:00:00 AM,M12,omny,OMNY - Full Fare,2,1
01/31/2024 07:00:00 AM,BX6,metrocard,Metrocard - Full Fare,130,49
01/31/2024 07:00:00 AM,BX7,omny,OMNY - Full Fare,266,30
01/31/2024 08:00:00 AM,QM6,metrocard,Metrocard - Other,2,0
01/31/2024 10:00:00 AM,Q32,metrocard,Metrocard - Students,5,0
01/31/2024 01:00:00 PM,Q111,metrocard,Metrocard - Fair Fare,18,4
01/31/2024 01:00:00 PM,Q46,metrocard,Metrocard - Full Fare,147,50
01/31/2024 04:00:00 PM,M10,metrocard,Metrocard - Full Fare,51,15
01/31/2024 07:00:00 PM,Q44,metrocard,Metrocard - Students,8,3
01/31/2024 11:00:00 PM,Q24,metrocard,Metrocard - Full Fare,4,2
01/31/2024 09:00:00 AM,B45,metrocard,Metrocard - Unlimited 7-Day,14,0
01/31/2024 12:00:00 PM,B6,metrocard,Metrocard - Seniors & Disability,160,46
01/31/2024 02:00:00 PM,Q112,omny,OMNY - Seniors & Disability,1,0
01/31/2024 06:00:00 PM,M125,omny,OMNY - Seniors & Disability,1,0
01/31/2024 09:00:00 PM,S48,metrocard,Metrocard - Other,1,0
01/31/2024 04:00:00 AM,Q83,metrocard,Metrocard - Unlimited 30-Day,11,0
01/31/2024 04:00:00 AM,SIM6,metrocard,Metrocard - Full Fare,1,0
01/31/2024 07:00:00 AM,Q64,metrocard,Metrocard - Students,111,22
01/31/2024 10:00:00 AM,BX11,metrocard,Metrocard - Seniors & Disability,23,2
01/31/2024 11:00:00 AM,B3,omny,OMNY - Full Fare,75,18
01/31/2024 04:00:00 PM,BX16,metrocard,Metrocard - Unlimited 7-Day,41,0
01/31/2024 07:00:00 PM,Q112,metrocard,Metrocard - Fair Fare,6,1
01/31/2024 07:00:00 PM,S61,metrocard,Metrocard - Seniors & Disability,1,1
01/31/2024 09:00:00 PM,B32,metrocard,Metrocard - Full Fare,1,0
01/31/2024 10:00:00 PM,B26,metrocard,Metrocard - Other,1,0
01/31/2024 03:00:00 AM,Q85,metrocard,Metrocard - Other,1,0
01/31/2024 06:00:00 AM,B67,metrocard,Metrocard - Unlimited 30-Day,20,0
01/31/2024 06:00:00 AM,QM12,metrocard,Metrocard - Other,1,0
01/31/2024 08:00:00 AM,M42,metrocard,Metrocard - Fair Fare,32,8
01/31/2024 09:00:00 AM,Q44,omny,OMNY - Full Fare,208,30
01/31/2024 09:00:00 AM,Q72,metrocard,Metrocard - Seniors & Disability,19,2
